longitude	latitude	speed
-122.526085	45.489653	9.166666666666666
-122.526085	45.489653	0
-122.525382	45.489607	9.166666666666666
-122.525382	45.489607	7.791666666666667
-122.524807	45.489287	0
-122.524807	45.489287	4.8533333333333335
-122.524303	45.488842	0
-122.524303	45.488842	8.4
-122.523797	45.488673	8.4
-122.523797	45.488673	5.2
-122.523748	45.488667	0
-122.523748	45.488667	6.026315789473684
-122.523748	45.488667	6.5875
-122.523748	45.488667	0
-122.523527	45.48876	9.8
-122.523527	45.48876	7.791666666666667
-122.523523	45.489172	8.866666666666667
-122.523523	45.489172	9.8
-122.523535	45.489755	0
-122.523535	45.489755	5.740229885057471
-122.523545	45.490248	0
-122.523545	45.490248	0
-122.523523	45.490425	0
-122.523523	45.490425	8.866666666666667
-122.52355	45.490872	4.8533333333333335
-122.52355	45.490872	12.04
-122.523555	45.4914	0
-122.523555	45.4914	6.207142857142857
-122.523552	45.492033	5.2
-122.523552	45.492033	0
-122.523555	45.492678	6.026315789473684
-122.523555	45.492678	10.52
-122.523552	45.493315	12.8
-122.523552	45.493315	6.5875
-122.523547	45.493913	7.666666666666667
-122.523547	45.493913	12.8
-122.523547	45.494342	7.666666666666667
-122.523547	45.494342	0
-122.523543	45.4948	3.6210526315789475
-122.523543	45.4948	0
-122.523548	45.495338	3.336842105263158
-122.523548	45.495338	0
-122.523545	45.495857	0
-122.523545	45.495857	3.336842105263158
-122.52354	45.496342	12.04
-122.52354	45.496342	0
-122.523542	45.496855	3.3684210526315788
-122.523542	45.496855	0
-122.523545	45.497293	4.631746031746032
-122.523545	45.497293	0
-122.523558	45.497548	10.52
-122.523558	45.497548	0.45454545454545453
-122.52356	45.497598	0
-122.52356	45.497598	5.84
-122.523573	45.4978	0
-122.523573	45.4978	0.45454545454545453
-122.523727	45.497898	0
-122.523727	45.497898	4.778761061946903
-122.523843	45.497887	0
-122.523843	45.497887	3.6210526315789475
-122.524265	45.497803	3.336842105263158
-122.524265	45.497803	0
-122.524962	45.497677	0
-122.524962	45.497677	3.336842105263158
-122.525802	45.497607	6.207142857142857
-122.525802	45.497607	8.92
-122.526415	45.497598	0
-122.526415	45.497598	3.3684210526315788
-122.527247	45.497537	0
-122.527247	45.497537	12.28
-122.527997	45.497498	5.7103174603174605
-122.527997	45.497498	0
-122.528895	45.497458	14
-122.528895	45.497458	5.84
-122.529803	45.497418	0
-122.529803	45.497418	14
-122.530668	45.497377	5.446153846153846
-122.530668	45.497377	0
-122.531667	45.497337	0
-122.531667	45.497337	3.638709677419355
-122.53267	45.497298	5.120535714285714
-122.53267	45.497298	0
-122.533623	45.497267	2.9384615384615387
-122.533623	45.497267	0
-122.534412	45.497238	0
-122.534412	45.497238	8.92
-122.534953	45.497215	2.6923076923076925
-122.534953	45.497215	0
-122.535182	45.4972	12.28
-122.535182	45.4972	0.08
-122.535212	45.497197	0.4
-122.535212	45.497197	0.08
-122.535243	45.497192	0.4
-122.535243	45.497192	0
-122.535247	45.497192	0
-122.535247	45.497192	2.489130434782609
-122.535247	45.497192	5.446153846153846
-122.535247	45.497192	0
-122.535247	45.497192	0
-122.535247	45.497192	0
-122.535278	45.49719	4.28
-122.535278	45.49719	0
-122.53608	45.497147	0
-122.53608	45.497147	2.9384615384615387
-122.536673	45.49709	0
-122.536673	45.49709	4.905263157894737
-122.537192	45.497063	2.6923076923076925
-122.537192	45.497063	1.8
-122.537348	45.49706	0
-122.537348	45.49706	1.8
-122.537358	45.49706	6.757142857142857
-122.537358	45.49706	0
-122.537642	45.497022	4.778761061946903
-122.537642	45.497022	0
-122.53781	45.496703	2.489130434782609
-122.53781	45.496703	0
-122.537793	45.496188	0
-122.537793	45.496188	3.638709677419355
-122.537785	45.495567	0
-122.537785	45.495567	7.620689655172414
-122.537785	45.494907	0
-122.537785	45.494907	4.28
-122.537787	45.494263	4.631746031746032
-122.537787	45.494263	7.070422535211268
-122.537787	45.493548	4.905263157894737
-122.537787	45.493548	0
-122.537795	45.492825	0
-122.537795	45.492825	0
-122.537835	45.49228	5.740229885057471
-122.537835	45.49228	0
-122.537812	45.491812	0
-122.537812	45.491812	5.957466063348416
-122.537815	45.491295	6.071428571428571
-122.537815	45.491295	0
-122.537818	45.490722	0
-122.537818	45.490722	5.676642335766424
-122.537832	45.490173	5.120535714285714
-122.537832	45.490173	0
-122.53783	45.489802	0
-122.53783	45.489802	5.428571428571429
-122.537922	45.489655	7.070422535211268
-122.537922	45.489655	0
-122.5381	45.489667	1.3666666666666667
-122.5381	45.489667	0
-122.538677	45.489658	6.12183908045977
-122.538677	45.489658	1.3666666666666667
-122.778942	45.452828	4.28
-122.778942	45.452828	6.1
-122.778942	45.452828	0
-122.778942	45.452828	0
-122.539388	45.489658	0
-122.539388	45.489658	6.757142857142857
-122.779253	45.452848	7
-122.779253	45.452848	0
-122.779253	45.452848	7.598331346841478
-122.779253	45.452848	0
-122.540282	45.489668	6.088505747126437
-122.540282	45.489668	0
-122.77972	45.452872	0
-122.77972	45.452872	4.372413793103449
-122.77972	45.452872	6.1
-122.77972	45.452872	0
-122.541247	45.489683	6.071428571428571
-122.541247	45.489683	14.8
-122.780168	45.45291	7
-122.780168	45.45291	4.2
-122.542202	45.489693	5.604501607717042
-122.542202	45.489693	14.8
-122.780415	45.453018	0
-122.780415	45.453018	6.2
-122.780525	45.4532	6.4
-122.780525	45.4532	4.2
-122.54394	45.48975	7.620689655172414
-122.54394	45.48975	6.6
-122.78045	45.453482	8.2
-122.78045	45.453482	6.4
-122.544358	45.489773	6.6
-122.544358	45.489773	0
-122.780378	45.453843	3.5656565656565657
-122.780378	45.453843	6.2
-122.780365	45.454225	6.6
-122.780365	45.454225	8.2
-122.78035	45.454528	6.6
-122.78035	45.454528	2.675
-122.545132	45.489745	5.428571428571429
-122.545132	45.489745	0
-122.545897	45.489753	0
-122.545897	45.489753	14.4
-122.546828	45.489763	14.4
-122.546828	45.489763	13.8
-122.547713	45.489775	13.8
-122.547713	45.489775	15
-122.7804	45.455282	4.924050632911392
-122.7804	45.455282	0
-122.780413	45.45553	2.675
-122.780413	45.45553	1.8
-122.549622	45.489783	6.6125
-122.549622	45.489783	0
-122.780382	45.455618	1.8
-122.780382	45.455618	0.6
-122.550617	45.489808	3.7714285714285714
-122.550617	45.489808	15
-122.551263	45.489842	5.142372881355932
-122.551263	45.489842	0
-122.780323	45.455738	0.6
-122.780323	45.455738	6
-122.780418	45.455993	6
-122.780418	45.455993	8.4
-122.780865	45.456215	8.4
-122.780865	45.456215	8.8
-122.552305	45.4898	3.7714285714285714
-122.552305	45.4898	13.3
-122.781342	45.456433	8.8
-122.781342	45.456433	5.9
-122.553115	45.4898	5.482352941176471
-122.553115	45.4898	0
-122.781713	45.456595	3.5656565656565657
-122.781713	45.456595	0
-122.554013	45.489803	0
-122.554013	45.489803	13.3
-122.782012	45.456723	5.2
-122.782012	45.456723	5.9
-122.5549	45.4898	0
-122.5549	45.4898	4.740229885057471
-122.782292	45.456867	5.2
-122.782292	45.456867	0
-122.5555	45.489795	4.438095238095238
-122.5555	45.489795	0
-122.78228	45.457097	8.679083094555875
-122.78228	45.457097	4.28
-122.55561	45.489797	4.484444444444445
-122.55561	45.489797	0
-122.78201	45.457527	0
-122.78201	45.457527	4.372413793103449
-122.555828	45.489808	0
-122.555828	45.489808	4.734246575342466
-122.781738	45.458035	4.924050632911392
-122.781738	45.458035	0
-122.556278	45.48984	0
-122.556278	45.48984	6.1454545454545455
-122.781447	45.458587	0
-122.781447	45.458587	12.9
-122.556505	45.489843	0
-122.556505	45.489843	6.6125
-122.781147	45.459147	12.272727272727273
-122.781147	45.459147	0
-122.780852	45.459683	12.9
-122.780852	45.459683	12.333333333333334
-122.780567	45.460218	12.2
-122.780567	45.460218	0
-122.780283	45.46073	9.0875
-122.780283	45.46073	12.2
-122.780002	45.461253	13.2
-122.780002	45.461253	12.333333333333334
-122.779705	45.461812	0
-122.779705	45.461812	8.706666666666667
-122.779433	45.462393	0
-122.779433	45.462393	13.2
-122.77914	45.46296	6.336170212765958
-122.77914	45.46296	0
-122.55743	45.489808	0
-122.55743	45.489808	9.44
-122.77884	45.463538	0
-122.77884	45.463538	12.8
-122.55823	45.489817	5.647368421052631
-122.55823	45.489817	0
-122.559115	45.489835	5.482352941176471
-122.559115	45.489835	11.8
-122.778247	45.464632	7.371428571428571
-122.778247	45.464632	12.8
-122.559905	45.489885	0
-122.559905	45.489885	11.8
-122.778083	45.464937	0
-122.778083	45.464937	12.272727272727273
-122.560328	45.48991	0
-122.560328	45.48991	0
-122.77781	45.465437	0
-122.77781	45.465437	7.0095238095238095
-122.561457	45.489897	4.438095238095238
-122.561457	45.489897	13.2
-122.777525	45.465915	9.72
-122.777525	45.465915	0
-122.5623	45.489913	0
-122.5623	45.489913	13.2
-122.777258	45.466417	0
-122.777258	45.466417	5.1125
-122.563158	45.489933	5.855892255892256
-122.563158	45.489933	0
-122.776998	45.466933	9.0875
-122.776998	45.466933	10.2
-122.776762	45.467402	8.706666666666667
-122.776762	45.467402	8.8
-122.564918	45.489973	6.1454545454545455
-122.564918	45.489973	0
-122.776552	45.467822	10.2
-122.776552	45.467822	9.4
-122.56579	45.489993	3.7666666666666666
-122.56579	45.489993	0
-122.776348	45.468223	10
-122.776348	45.468223	9.4
-122.566553	45.490023	4.9
-122.566553	45.490023	9.44
-122.77614	45.468652	10
-122.77614	45.468652	6.7
-122.56709	45.490065	5.756081081081081
-122.56709	45.490065	0
-122.775947	45.469057	3.139130434782609
-122.775947	45.469057	7.371428571428571
-122.567288	45.49008	0
-122.567288	45.49008	4.9
-122.775848	45.469253	0
-122.775848	45.469253	6.7
-122.775692	45.469548	0
-122.775692	45.469548	3.4956521739130433
-122.775412	45.470075	9.72
-122.775412	45.470075	0
-122.775113	45.470637	3.3391304347826085
-122.775113	45.470637	0
-122.77486	45.471063	8.074487895716945
-122.77486	45.471063	0
-122.774768	45.471198	0
-122.774768	45.471198	8.8
-122.568153	45.490075	0
-122.568153	45.490075	5.896057347670251
-122.774507	45.471497	0
-122.774507	45.471497	5.285714285714286
-122.568405	45.490078	5.912544802867384
-122.568405	45.490078	0
-122.77422	45.471732	0
-122.77422	45.471732	5.6
-122.774068	45.471837	0
-122.774068	45.471837	8.540041067761807
-122.568655	45.49008	9.2
-122.568655	45.49008	4.484444444444445
-122.569255	45.490078	0
-122.569255	45.490078	9.2
-122.57006	45.490078	6.016849816849817
-122.57006	45.490078	0
-122.570917	45.49009	0
-122.570917	45.49009	5.142372881355932
-122.571762	45.490128	0
-122.571762	45.490128	3.7666666666666666
-122.572192	45.49015	2.44
-122.572192	45.49015	5.647368421052631
-122.773872	45.471962	3.139130434782609
-122.773872	45.471962	0
-122.773433	45.472245	0
-122.773433	45.472245	9.139744552967693
-122.772912	45.472543	0
-122.772912	45.472543	3.4956521739130433
-122.772252	45.472622	5.1125
-122.772252	45.472622	13.836363636363636
-122.771513	45.472532	0
-122.771513	45.472532	3.3391304347826085
-122.572983	45.490155	2.44
-122.572983	45.490155	11.2
-122.573708	45.490167	0
-122.573708	45.490167	11.2
-122.769797	45.47259	9.20142743854084
-122.769797	45.47259	0
-122.57447	45.49021	11.4
-122.57447	45.49021	0
-122.768897	45.472742	6.336170212765958
-122.768897	45.472742	0
-122.575198	45.490265	5.967300380228137
-122.575198	45.490265	11.4
-122.768033	45.472865	5.285714285714286
-122.768033	45.472865	9.498740554156171
-122.575582	45.490268	0
-122.575582	45.490268	5.9874074074074075
-122.767225	45.473025	0
-122.767225	45.473025	5.6
-122.766477	45.473365	9.017954722872755
-122.766477	45.473365	0
-122.76582	45.473815	0
-122.76582	45.473815	7.0095238095238095
-122.765213	45.474303	8.965651834504294
-122.765213	45.474303	0
-122.764692	45.474867	9.095394736842104
-122.764692	45.474867	0
-122.764172	45.475467	15.6
-122.764172	45.475467	13.836363636363636
-122.576942	45.49026	9
-122.576942	45.49026	0
-122.763755	45.476108	0
-122.763755	45.476108	15.6
-122.577535	45.49026	9
-122.577535	45.49026	4.6
-122.763567	45.476758	8.451495258935084
-122.763567	45.476758	0
-122.57783	45.490262	5.9922239502332815
-122.57783	45.490262	4.6
-122.763538	45.477372	0
-122.763538	45.477372	8.868122977346278
-122.577947	45.49026	3.536842105263158
-122.577947	45.49026	0
-122.763463	45.478603	8.679083094555875
-122.763463	45.478603	13.9
-122.763463	45.478603	0
-122.763463	45.478603	13.272727272727273
-122.763022	45.479158	0
-122.763022	45.479158	8.362222222222222
-122.763022	45.479158	0
-122.763022	45.479158	12.8
-122.577962	45.490258	0
-122.577962	45.490258	5.4
-122.76248	45.479663	11.866666666666667
-122.76248	45.479663	13.9
-122.76248	45.479663	9.72
-122.76248	45.479663	0
-122.761905	45.480038	13.145454545454545
-122.761905	45.480038	0
-122.761905	45.480038	12.8
-122.761905	45.480038	11
-122.761328	45.480323	11
-122.761328	45.480323	13.6
-122.761328	45.480323	0
-122.761328	45.480323	5.652380952380953
-122.578188	45.490263	4.734246575342466
-122.578188	45.490263	6.1158730158730155
-122.760658	45.480645	11.866666666666667
-122.760658	45.480645	14.066666666666666
-122.760658	45.480645	0
-122.760658	45.480645	14
-122.578713	45.490282	0
-122.578713	45.490282	4.810526315789474
-122.579178	45.490303	0
-122.579178	45.490303	0
-122.75917	45.481368	13.6
-122.75917	45.481368	13.28
-122.75917	45.481368	0
-122.75917	45.481368	14
-122.579373	45.49031	5.484210526315789
-122.579373	45.49031	0
-122.758423	45.481742	13.7
-122.758423	45.481742	14.066666666666666
-122.758423	45.481742	0
-122.758423	45.481742	7.721739130434782
-122.757677	45.482102	6.752941176470588
-122.757677	45.482102	0
-122.757677	45.482102	0
-122.757677	45.482102	13.14
-122.756948	45.48244	0
-122.756948	45.48244	13.7
-122.756948	45.48244	0
-122.756948	45.48244	12.98
-122.75624	45.482763	13.272727272727273
-122.75624	45.482763	12.6
-122.75624	45.482763	12.6
-122.75624	45.482763	0
-122.755558	45.483082	12.8
-122.755558	45.483082	12.6
-122.755558	45.483082	12.6
-122.755558	45.483082	0
-122.754882	45.483397	0
-122.754882	45.483397	0
-122.754882	45.483397	6.72972972972973
-122.754882	45.483397	12.8
-122.580115	45.490267	6.159230769230769
-122.580115	45.490267	0
-122.754187	45.483723	3.65
-122.754187	45.483723	0
-122.754187	45.483723	13.2
-122.754187	45.483723	13.145454545454545
-122.580855	45.490267	6.290682414698162
-122.580855	45.490267	0
-122.753473	45.48404	0
-122.753473	45.48404	5.428571428571429
-122.753473	45.48404	13.4
-122.753473	45.48404	13.2
-122.581585	45.490272	4.740229885057471
-122.581585	45.490272	0
-122.75273	45.48438	0
-122.75273	45.48438	4.8
-122.75273	45.48438	0
-122.75273	45.48438	2.51875
-122.582152	45.490275	5.888888888888889
-122.582152	45.490275	0
-122.752022	45.48471	0
-122.752022	45.48471	13.28
-122.752022	45.48471	13.4
-122.752022	45.48471	13.2
