longitude	latitude	speed
-122.668297	45.536643	25.5
-122.667467	45.535642	0
-122.667467	45.535642	0
-122.667467	45.535642	0
-122.667467	45.535642	25.763636363636362
-122.66665	45.534643	25.921397379912662
-122.66665	45.534643	26.4
-122.66665	45.534643	25.5
-122.66665	45.534643	26
-122.665983	45.533568	0
-122.665983	45.533568	26
-122.665983	45.533568	26.8
-122.665983	45.533568	26.8
-122.665537	45.532395	26.8
-122.665537	45.532395	26.4
-122.665537	45.532395	26.8
-122.665537	45.532395	26.8
-122.665355	45.531183	26.8
-122.665355	45.531183	26.8
-122.665355	45.531183	26.8
-122.665355	45.531183	24.7
-122.66534	45.529972	26
-122.66534	45.529972	26.8
-122.66534	45.529972	25.7
-122.66534	45.529972	26.8
-122.66534	45.528785	0
-122.66534	45.528785	26
-122.66534	45.528785	0
-122.66534	45.528785	26.04
-122.665358	45.527637	0
-122.665358	45.527637	25.7
-122.665358	45.527637	25.2
-122.665358	45.527637	25.918181818181818
-122.665402	45.526485	25.68421052631579
-122.665402	45.526485	24.6
-122.665402	45.526485	0
-122.665402	45.526485	25.2
-122.665458	45.52537	0
-122.665458	45.52537	0
-122.665458	45.52537	24.6
-122.665458	45.52537	25.96
-122.665718	45.524247	0
-122.665718	45.524247	25.56
-122.665718	45.524247	0
-122.665718	45.524247	25.85333333333333
-122.665793	45.523098	25
-122.665793	45.523098	25.74736842105263
-122.665793	45.523098	25.763636363636362
-122.665793	45.523098	25
-122.66589	45.521967	25
-122.66589	45.521967	25
-122.66589	45.521967	0
-122.66589	45.521967	0
-122.666197	45.52087	19.066666666666666
-122.666197	45.52087	0
-122.666197	45.52087	17.76
-122.66646	45.520008	24.7
-122.66646	45.520008	0
-122.66646	45.520008	17.57777777777778
-122.66646	45.520008	18.9
-122.666472	45.51916	0
-122.666472	45.51916	19.2
-122.666472	45.51916	15.4
-122.666472	45.51916	0
-122.666288	45.518308	19.066666666666666
-122.666288	45.518308	18.9
-122.666288	45.518308	18.4
-122.666288	45.518308	18.4
-122.666383	45.517438	12
-122.666383	45.517438	19.2
-122.666383	45.517438	0
-122.666383	45.517438	12
-122.666212	45.516655	17.8
-122.666212	45.516655	19
-122.666212	45.516655	18.4
-122.666212	45.516655	18.4
-122.665252	45.516293	19.8
-122.665252	45.516293	0
-122.665252	45.516293	10.18
-122.665252	45.516293	17.8
-122.663993	45.516477	10.272727272727273
-122.663993	45.516477	19.4
-122.663993	45.516477	19
-122.663993	45.516477	0
-122.662737	45.516482	19.8
-122.662737	45.516482	19.4
