longitude	latitude	speed
-122.427308	45.502252	0
-122.427308	45.502252	2.076923076923077
-122.427702	45.502233	0
-122.427702	45.502233	5.702702702702703
-122.427812	45.502233	4.122222222222222
-122.427812	45.502233	0
-122.428007	45.502293	8.75
-122.428007	45.502293	2.076923076923077
-122.427993	45.50261	8.75
-122.427993	45.50261	6.5
-122.427822	45.502867	3.7471264367816093
-122.427822	45.502867	0
-122.427407	45.502825	6.6
-122.427407	45.502825	6.5
-122.427052	45.502732	0
-122.427052	45.502732	3.2875
-122.426645	45.502587	6.6
-122.426645	45.502587	1.8
-122.426512	45.50255	3.3703703703703702
-122.426512	45.50255	0
-122.426223	45.503168	0
-122.426223	45.503168	1.8
-122.426133	45.503668	6.977777777777778
-122.426133	45.503668	0
-122.426033	45.504077	4.122222222222222
-122.426033	45.504077	0
-122.426028	45.504332	8.488888888888889
-122.426028	45.504332	0
-122.426042	45.504443	6.572727272727272
-122.426042	45.504443	0
-122.426042	45.504443	3.7471264367816093
-122.426042	45.504443	0
-122.426042	45.504443	6.577586206896552
-122.426042	45.504443	0
-122.426042	45.504455	0
-122.426042	45.504455	3.2875
-122.426037	45.504652	0
-122.426037	45.504652	10.654545454545454
-122.425857	45.504875	3.3703703703703702
-122.425857	45.504875	0
-122.425263	45.50488	0
-122.425263	45.50488	10.10909090909091
-122.424442	45.5049	0
-122.424442	45.5049	6.693333333333333
-122.42348	45.504927	6.977777777777778
-122.42348	45.504927	15.6
-122.422468	45.504902	11.1
-122.422468	45.504902	15.6
-122.421665	45.504805	5.348749052312358
-122.421665	45.504805	8.488888888888889
-122.421025	45.50472	11.1
-122.421025	45.50472	9.6
-122.41966	45.504703	0
-122.41966	45.504703	5.350977044204136
-122.419133	45.504715	0
-122.419133	45.504715	9.6
-122.418575	45.504717	0
-122.418575	45.504717	10.654545454545454
-122.418153	45.504722	5.702702702702703
-122.418153	45.504722	0
-122.417973	45.504723	10.10909090909091
-122.417973	45.504723	5.379800498753117
-122.417857	45.504723	6.693333333333333
-122.417857	45.504723	0
-122.417527	45.50473	0
-122.417527	45.50473	5.371571072319202
-122.41706	45.504738	0
-122.41706	45.504738	6.572727272727272
-122.416662	45.504732	5.360353438340376
-122.416662	45.504732	0
-122.416525	45.504733	6.577586206896552
-122.416525	45.504733	0
-122.415522	45.50476	0
-122.415522	45.50476	5.37588925206691
-122.414993	45.504762	5.464482955627499
-122.414993	45.504762	0
-122.414788	45.504768	0
-122.414788	45.504768	5.393578158046529
-122.414645	45.50477	0
-122.414645	45.50477	5.938405797101449
-122.414508	45.504772	11.95
-122.414508	45.504772	0
-122.41401	45.504775	6.611888111888112
-122.41401	45.504775	0
-122.41324	45.504783	0
-122.41324	45.504783	15.12
