longitude	latitude	speed
-122.466513	45.540957	0
-122.466513	45.540957	0
-122.468155	45.541027	24.418181818181818
-122.468155	45.541027	0
-122.469807	45.5411	25.298969072164947
-122.469807	45.5411	0
-122.471465	45.541167	25.10909090909091
-122.471465	45.541167	0
-122.473127	45.54124	0
-122.473127	45.54124	0
-122.474797	45.54132	25.418181818181818
-122.474797	45.54132	0
-122.476458	45.541478	0
-122.476458	45.541478	25.2680412371134
-122.478115	45.541693	20.6
-122.478115	45.541693	25.52
-122.479748	45.541967	20.6
-122.479748	45.541967	0
-122.481367	45.542223	25
-122.481367	45.542223	0
-122.483002	45.542407	0
-122.483002	45.542407	0
-122.48465	45.54252	18.739285714285714
-122.48465	45.54252	20.4
-122.486307	45.542553	20.4
-122.486307	45.542553	25.5
-122.488298	45.542535	0
-122.488298	45.542535	25.5
-122.490287	45.542503	0
-122.490287	45.542503	0
-122.491613	45.542487	0
-122.491613	45.542487	21.79581151832461
-122.493603	45.542463	0
-122.493603	45.542463	0
-122.495257	45.54244	0
-122.495257	45.54244	0
-122.496917	45.542417	25.2680412371134
-122.496917	45.542417	0
-122.498585	45.542395	25.52
-122.498585	45.542395	25
-122.500252	45.542375	0
-122.500252	45.542375	25.516666666666666
-122.501913	45.542353	25.6
-122.501913	45.542353	25.298969072164947
-122.503575	45.542328	0
-122.503575	45.542328	25.6
-122.505237	45.542343	25.52
-122.505237	45.542343	0
-122.50689	45.542438	0
-122.50689	45.542438	13.398071625344352
-122.508528	45.542608	0
-122.508528	45.542608	25.2680412371134
-122.51016	45.5428	0
-122.51016	45.5428	25.54
-122.511797	45.54299	0
-122.511797	45.54299	0
-122.51344	45.543182	0
-122.51344	45.543182	25.6
-122.515085	45.54337	25.52
-122.515085	45.54337	0
-122.516728	45.543558	0
-122.516728	45.543558	25.6
-122.518368	45.543745	23.962025316455698
-122.518368	45.543745	0
-122.520003	45.543935	0
-122.520003	45.543935	25.516666666666666
-122.521642	45.544123	25.4
-122.521642	45.544123	25.52
-122.523278	45.544312	0
-122.523278	45.544312	25.4
-122.524917	45.544495	14.38107752956636
-122.524917	45.544495	0
-122.526553	45.544687	0
-122.526553	45.544687	25.54
-122.528185	45.544898	14.428753180661577
-122.529797	45.545177	25.02994011976048
-122.529797	45.545177	0
-122.531395	45.545488	0
-122.531395	45.545488	25.54
-122.532995	45.545795	25.6
-122.534593	45.546107	25.6
-122.534593	45.546107	25.5
-122.536195	45.546405	25.58
-122.536195	45.546405	0
-122.537815	45.546673	25.8
-122.537815	45.546673	25.5
-122.539452	45.546897	25.8
-122.539452	45.546897	25.6
-122.541102	45.547072	0
-122.541102	45.547072	25.526315789473685
-122.542752	45.547217	25.5
-122.542752	45.547217	25.6
-122.544397	45.547377	0
-122.544397	45.547377	25.53684210526316
-122.546043	45.547533	25.5
-122.546043	45.547533	25.6
-122.547702	45.54762	25.5
-122.547702	45.54762	25.54
-122.549367	45.547685	0
-122.549367	45.547685	25.6
-122.551028	45.547807	25.490909090909092
-122.551028	45.547807	0
-122.552678	45.547808	25.58
-122.552678	45.547808	25.4
-122.554287	45.547547	25.4
-122.554287	45.547547	0
-122.555765	45.547033	25.4
-122.555765	45.547033	25.5
-122.557068	45.546322	25.4
-122.557068	45.546322	25.5
-122.558145	45.545437	25.5
-122.558145	45.545437	0
-122.558932	45.544415	25.55
-122.558932	45.544415	25.5
-122.559442	45.543307	25.56
-122.559442	45.543307	0
-122.559735	45.54216	25.5
-122.559735	45.54216	0
-122.559868	45.540997	25.54
-122.559868	45.540997	0
-122.559965	45.539832	25.454545454545453
-122.559965	45.539832	25.55
-122.560058	45.538665	25.490909090909092
-122.560058	45.538665	0
-122.56025	45.537502	25.3
